frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
61, 0, 0.000, 0.98, 1, 1.16, 2.36, -1.64, 2.08, -1.15, 0.82, -1.01, 0.56, 0.03, -0.47, -1.00, -0.32, 0.97, 1.32, 0.54, 1.23, -0.54, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
62, 0, 0.000, 0.98, 1, 0.53, 1.19, 0.84, 0.69, -0.07, 0.06, 1.53, 0.48, 0.81, -0.28, 0.94, -1.06, 0.72, -1.00, 2.63, 1.32, 0.59, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
63, 0, 0.000, 0.98, 1, -0.96, 0.70, 0.06, -0.77, -0.43, 0.28, 1.19, 0.16, -0.15, -0.11, -0.65, 0.42, -0.28, 2.38, 1.33, 0.58, -1.24, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
64, 0, 0.000, 0.88, 1, -0.84, 1.38, 0.99, -0.30, -0.45, -0.19, 1.69, -0.83, -0.58, 0.60, 0.05, 2.10, 0.05, 1.87, -0.19, -1.10, -0.66, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0
65, 0, 0.000, 0.98, 1, -1.85, 0.22, 2.61, -0.05, -0.43, -0.60, 0.94, -0.25, -0.99, -0.82, 1.00, 0.46, 1.22, 1.92, 1.72, 2.40, -0.11, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0
66, 0, 0.000, 0.98, 1, 1.39, 2.74, -1.08, -0.01, -0.42, -0.20, 0.69, 0.36, 0.45, -0.15, 0.38, 2.40, 1.09, 0.99, 1.12, 2.25, 0.29, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0
67, 0, 0.000, 0.98, 1, 1.66, -0.01, -1.50, -0.79, -1.07, 0.69, 0.13, 1.72, 0.03, -0.70, 0.77, 0.96, 1.73, 1.59, -1.10, 0.40, -0.13, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
68, 0, 0.000, 0.88, 1, -1.01, 0.76, -0.66, 0.40, -0.74, -1.10, 1.63, -1.32, -1.19, -0.71, -0.15, 0.96, -0.01, 1.72, 0.77, -1.31, -1.11, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
69, 0, 0.000, 0.98, 1, -1.32, -0.53, 1.49, -0.30, -1.09, 1.66, 3.35, -0.11, -0.93, -0.15, 0.48, -0.04, -0.50, 0.26, -1.02, -2.01, -1.41, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
70, 0, 0.000, 0.88, 1, -2.37, -1.05, -0.49, -0.26, -0.90, -1.62, 1.69, -0.30, 0.42, -1.02, 0.16, 4.33, -2.23, 4.28, 1.70, -2.51, 0.04, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
71, 0, 0.000, 0.75, 1, -1.75, 0.53, -0.58, 1.18, -0.88, -0.02, 1.83, -0.42, -0.50, 0.82, 0.19, -0.02, 0.30, 4.90, 0.20, -1.25, 0.50, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
72, 0, 0.000, 0.78, 1, -1.61, -2.02, 1.85, -1.30, -0.05, 3.19, 2.63, -0.62, 0.21, -0.61, 2.04, 1.21, 0.46, 4.57, 1.90, 0.15, -0.25, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
73, 0, 0.000, 0.98, 1, 3.91, 2.73, 0.18, 0.01, -1.32, -2.16, 2.13, -1.10, -0.32, 0.02, 0.30, 1.22, 2.08, -0.17, -0.29, -1.14, -1.03, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
74, 0, 0.000, 0.98, 1, 0.60, -0.37, -0.81, -0.24, -1.15, -0.32, 0.85, 0.63, -0.43, -0.96, 0.27, 1.06, 0.54, 2.15, 1.73, 0.47, -0.13, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
75, 0, 0.000, 0.98, 1, -0.96, -0.32, -1.73, -1.01, -1.29, -0.45, -0.02, -0.83, -0.80, -3.29, 2.97, 3.06, 2.39, 1.19, -1.39, 1.32, -0.85, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
76, 0, 0.000, 0.98, 1, -2.20, -0.80, 0.11, -2.43, -1.35, 0.85, 3.98, -2.91, -1.73, -2.16, -0.04, -1.64, 0.29, -1.24, 2.06, -0.19, 1.82, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0
77, 0, 0.000, 0.98, 1, 2.34, 0.66, -2.39, -0.81, -0.49, 0.70, 1.28, 0.70, -0.56, 0.98, -0.45, 0.10, 2.23, 0.30, 0.71, -1.04, 1.38, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0
78, 0, 0.000, 0.98, 1, 1.47, 3.17, -0.26, 1.59, -0.34, -0.76, -0.90, -0.52, -0.04, -0.73, 0.30, 0.48, 1.64, -0.22, 1.19, 2.78, -0.08, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0
79, 0, 0.000, 0.88, 1, 1.13, 0.95, 0.12, 1.72, 0.88, 1.09, 0.60, 0.86, -0.04, -0.72, 3.12, 1.80, 2.54, -0.01, 2.20, 1.88, -1.65, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0
80, 0, 0.000, 0.98, 1, 1.84, -0.11, 0.96, -1.63, 0.56, 0.57, -3.38, -0.58, -1.43, -2.70, 12.83, 2.44, 6.79, -2.10, 4.46, -0.99, -0.11, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
81, 0, 0.000, 0.98, 1, 0.84, 3.02, -0.95, 1.92, -1.83, -1.35, -0.85, -1.67, -0.30, -1.03, 0.35, -0.69, 1.27, 0.35, 1.90, 1.28, 0.82, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
82, 0, 0.000, 0.98, 1, 0.93, -0.63, -0.16, -2.04, 0.60, 0.67, 3.04, 1.59, 1.45, 1.81, 2.54, 2.76, -0.17, -1.57, 2.48, 0.92, 1.30, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0
83, 0, 0.000, 0.98, 1, -0.97, -1.34, -1.07, -2.22, 0.15, 0.49, 0.25, 1.74, 0.14, -0.32, 1.98, 2.62, 0.91, 1.45, -0.48, 0.10, 0.19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0
84, 0, 0.000, 0.98, 1, 0.32, 0.84, -1.08, -1.29, 0.06, 0.36, 0.89, 1.05, 1.74, 2.00, -0.11, 2.66, 1.27, 0.32, 0.21, -0.31, -0.38, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0
85, 0, 0.000, 0.98, 1, -3.50, -0.86, 0.79, -0.87, 1.43, 1.59, 3.54, 0.51, -1.24, -0.65, 0.53, 0.32, -0.26, 1.54, -0.79, 0.58, -0.03, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
86, 0, 0.000, 0.98, 1, 1.81, 2.58, 0.46, -1.86, -1.01, 0.26, 1.93, 0.92, -0.37, 0.04, 1.46, 1.44, 0.04, 0.86, 2.59, 0.66, 0.88, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
87, 0, 0.000, 0.98, 1, 2.60, 2.16, -0.87, -0.28, -1.40, 0.27, 1.18, -0.64, -1.61, -1.61, 0.78, 0.89, 0.48, 0.42, 1.61, 0.30, 0.26, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
88, 0, 0.000, 0.98, 1, -1.14, -0.07, 0.03, -2.02, 0.02, -0.39, 2.03, -0.03, -0.79, -1.58, 2.07, 1.58, -0.64, 0.86, -0.27, -0.68, -0.43, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
89, 0, 0.000, 0.98, 1, -0.17, -1.91, -0.23, 1.60, -1.74, -2.15, 2.71, -1.56, -1.33, 0.13, 0.12, -0.47, 0.54, -0.82, 0.46, -1.68, 0.45, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
90, 0, 0.000, 0.98, 1, -0.79, 0.71, -0.39, -0.87, 1.16, 1.96, 1.49, 0.89, 2.25, 2.07, 0.36, -0.00, -1.12, -0.24, 1.89, -1.10, 0.17, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
91, 0, 0.000, 0.98, 1, 1.42, 1.35, -1.35, 0.86, -1.58, -2.25, -1.73, -1.06, -1.58, -0.73, 2.39, 0.45, 2.20, 0.91, -0.65, 0.72, 1.63, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0
92, 0, 0.000, 0.88, 1, -1.92, -0.41, 0.11, 2.98, -0.51, -2.11, 0.18, 0.15, -0.63, -0.60, 1.09, 3.83, 0.46, 2.34, 1.87, 3.38, -2.72, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0
93, 0, 0.000, 0.75, 1, -0.82, 0.56, 0.95, 1.94, -0.28, 2.47, 1.07, -1.64, -1.67, -1.58, -1.67, 2.94, -0.55, 2.66, -0.83, -1.14, -0.04, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
94, 0, 0.000, 0.02, 0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
95, 0, 0.000, 0.68, 0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
96, 0, 0.000, 0.98, 1, 0.33, -0.82, -2.39, -0.94, -1.45, -1.12, 0.93, -0.25, -0.43, -0.55, -0.28, 0.98, 0.86, -0.51, 1.78, -0.31, 0.53, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
97, 0, 0.000, 0.98, 1, 0.59, 1.25, 0.08, -1.91, -1.02, 0.95, 1.34, 0.64, -0.58, 0.56, 0.70, 0.84, 0.58, 1.36, 1.17, 1.24, 1.10, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0
98, 0, 0.000, 0.98, 1, -0.49, 0.36, 0.03, -2.97, 0.28, 0.25, 0.90, -0.30, -0.22, -0.32, 1.30, 0.76, 2.46, -0.06, -0.04, 0.61, 1.49, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0
99, 0, 0.000, 0.98, 1, 2.66, 0.84, 0.64, -0.02, 0.02, 0.37, -1.01, 0.63, 1.74, 0.24, -0.51, 1.62, -1.23, 0.84, 0.86, 1.18, -0.54, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
100, 0, 0.000, 0.92, 1, -0.02, 0.53, -0.97, 1.54, -0.48, 0.59, 0.38, -1.91, -0.13, -0.78, -0.44, -1.05, 2.12, -0.22, 0.93, -0.18, 0.20, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0
101, 0, 0.000, 0.88, 1, 0.01, -0.28, -0.70, 1.22, -1.93, 1.05, 1.91, -2.88, -1.45, -2.66, 0.21, -0.34, 0.33, 0.84, 1.10, -0.26, 0.73, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0
102, 0, 0.000, 0.98, 1, 3.14, 2.82, 0.63, -0.02, -0.67, 0.44, 1.60, 1.79, 0.18, 0.67, 1.76, 1.20, 1.77, 1.87, 0.71, 0.43, 0.25, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
103, 0, 0.000, 0.98, 1, 2.12, 1.80, -0.88, 2.31, -2.17, -2.91, -0.29, -0.61, -0.26, -0.07, -0.93, 1.78, 0.01, 1.60, 1.84, 1.11, -0.13, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
104, 0, 0.000, 0.98, 1, 4.07, 3.47, 0.47, -1.29, -0.42, 0.34, 0.38, 0.34, 0.25, 0.11, 0.42, -0.20, 0.94, -0.17, 2.38, 0.47, 1.83, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0
105, 0, 0.000, 0.88, 1, 1.78, 3.10, -0.64, 0.18, -0.69, 0.07, -0.55, -0.35, 0.13, 0.19, 0.29, 0.47, 1.84, 0.83, -1.27, -0.69, 0.47, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0
106, 0, 0.000, 0.98, 1, -0.14, -0.79, -0.39, -1.79, 2.81, 3.39, 2.54, 2.12, 2.45, 1.35, -0.67, 0.29, 0.78, -0.87, 2.02, -0.83, 0.11, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
107, 0, 0.000, 0.98, 1, -1.64, -0.44, -1.12, -1.05, 1.15, 0.61, 0.64, 1.00, 2.72, 2.19, -1.03, -1.03, -0.43, 1.01, 2.32, -0.74, 0.46, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
108, 0, 0.000, 0.98, 1, -0.15, -0.73, 1.18, -1.22, -0.84, 1.15, 0.75, -0.57, -0.89, 0.90, 2.43, 2.02, 3.27, 2.35, 1.13, 2.25, -0.04, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0
109, 0, 0.000, 0.98, 1, 2.75, 2.65, -0.89, 0.08, 0.13, -1.46, 0.62, 0.33, 0.42, 0.35, 1.62, 0.84, 0.49, 1.03, 2.05, 1.62, -0.86, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
110, 0, 0.000, 0.88, 1, 2.85, 2.69, -1.03, 2.86, -1.17, -1.03, -1.13, -0.91, 0.17, -0.25, 0.63, 1.09, 1.87, 0.20, 0.19, 1.11, 0.41, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
111, 0, 0.000, 0.02, 0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
112, 0, 0.000, 0.48, 0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
113, 0, 0.000, 0.85, 1, -1.18, -0.80, 3.07, -1.23, -0.46, 1.44, 2.59, -0.67, -0.44, -0.19, 0.04, 1.22, 0.85, 2.05, 1.76, 1.60, 1.76, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
114, 0, 0.000, 0.78, 1, -1.00, -1.70, 2.25, -0.73, 0.13, 1.53, 1.61, 0.09, 0.05, 0.55, 0.07, 1.48, 1.02, 1.90, 1.30, 1.35, 1.58, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
115, 0, 0.000, 0.02, 0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
116, 0, 0.000, 0.02, 0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
117, 0, 0.000, 0.88, 1, -0.68, -2.21, -0.55, -0.23, -0.14, 1.38, 2.63, -1.32, -0.94, -1.01, 0.00, 0.13, 0.75, 0.61, -0.81, -1.18, -0.07, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0
118, 0, 0.000, 0.88, 1, 2.08, 3.08, -1.87, -1.15, 0.98, 0.30, 2.54, 0.21, 1.69, -0.59, 1.05, 1.91, 0.68, 0.63, 0.29, -1.67, -0.94, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
119, 0, 0.000, 0.98, 1, 2.27, 2.65, -0.25, 0.61, -1.28, 0.70, 0.98, 0.21, -0.76, -1.51, 1.31, 0.09, 1.53, 0.28, -0.06, 1.11, 0.47, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
120, 0, 0.000, 0.88, 1, 0.94, 2.10, -0.12, -1.01, 0.21, -0.20, 0.94, -0.23, 0.04, 1.22, 0.91, 3.12, 1.10, 2.18, -1.66, -0.71, 0.61, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
121, 0, 0.000, 0.88, 1, 3.09, 3.13, 0.25, -1.03, 0.69, 0.38, 0.50, -0.93, 1.14, 1.67, 0.09, 1.62, 2.89, -0.29, -0.53, -1.43, 0.36, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
122, 0, 0.000, 0.92, 1, 2.65, 0.22, 0.02, 0.13, -0.09, -0.26, 0.76, 1.80, 0.86, 0.73, 1.89, 0.71, 1.42, 1.59, 3.42, -0.44, 1.08, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0
123, 0, 0.000, 0.98, 1, -0.08, -1.13, -0.08, -0.89, -0.89, 0.97, 1.39, -0.89, -0.96, -0.89, 0.98, 1.29, 0.66, 0.10, 1.22, 0.25, -0.68, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0
124, 0, 0.000, 0.92, 1, 1.77, 2.15, 0.74, 2.74, -1.25, 0.81, 0.03, -0.96, -0.25, -0.92, 1.65, 2.76, 0.77, 2.96, 1.21, 2.00, 1.33, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0
125, 0, 0.000, 0.98, 1, -0.65, -2.18, 1.98, -0.90, 0.51, -0.11, 0.30, 2.57, 0.76, 0.45, 2.02, 3.17, 3.50, 2.18, 0.43, 2.08, -0.75, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0
126, 0, 0.000, 0.88, 1, 2.14, 1.08, -0.11, 0.67, -0.49, 0.48, 0.14, -0.31, -0.52, 1.07, 0.46, 2.75, 1.05, 2.36, 0.42, 2.14, -0.50, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
127, 0, 0.000, 0.98, 1, -0.71, 0.71, 1.84, 0.63, -1.56, 0.41, 2.44, -1.24, -1.26, 0.20, 1.05, 0.40, -2.02, 0.34, 2.02, -0.19, -0.10, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
128, 0, 0.000, 0.98, 1, -2.48, -2.27, -0.14, 1.11, 0.50, 0.59, 1.69, 0.89, 0.64, 1.72, 1.50, 0.55, 3.17, 2.94, 0.56, 0.62, 0.20, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
129, 0, 0.000, 0.98, 1, 1.00, 0.76, -1.60, -0.07, -1.26, -1.35, 0.23, 0.59, 0.17, 0.48, 0.90, 1.77, 1.08, 1.55, 0.96, 1.77, -0.11, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
130, 0, 0.000, 0.88, 1, -0.34, -0.81, -1.59, 0.82, -1.20, -0.12, 1.79, -1.69, -0.79, -0.63, 1.11, 0.57, -0.30, 1.90, 0.42, -0.11, -0.78, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
131, 0, 0.000, 0.88, 1, -2.05, -0.65, -0.98, 1.59, -0.68, -1.40, 1.06, -1.30, -0.31, 0.69, 1.81, 2.45, -0.52, 2.42, -0.38, 0.94, 0.45, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
